,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
456,456,GerDracor/richter-eumenides-duester.xml,(Er nimmt eine große Papierscheere.),1870,1906,character_speech,2,5,,Eumenides,#eumenides,69.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
457,457,GerDracor/richter-eumenides-duester.xml,Wildes Blut muß blutig büßen.,1921,1950,character_speech,2,5,,Eumenides,#eumenides,69.0,MALE,compassion,T,,1819.0,negative,emotions of suffering and empathy
458,458,GerDracor/richter-eumenides-duester.xml,"(Er geht, die Scheere in der Hand, einigemal auf und nieder.)",1965,2026,character_speech,2,5,,Eumenides,#eumenides,69.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
459,459,GerDracor/richter-eumenides-duester.xml,"Angeweht vom Schmerz und Graus,
              Sammelt der Bewund'rer Menge
              Die verhallenden Gesänge;
              
              Düster's Werke giebt man 'raus!",2041,2216,character_speech,2,5,,Eumenides,#eumenides,69.0,MALE,suffering,T,,1819.0,negative,emotions of suffering and empathy
460,460,GerDracor/richter-eumenides-duester.xml,–,2217,2218,character_speech,2,5,,Eumenides,#eumenides,69.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
461,461,GerDracor/richter-eumenides-duester.xml,"
              Wohl denn, allgemein zu rühren,
              Zieht heran des Lebens Ende.",0,89,character_speech,2,5,,Eumenides,#eumenides,69.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
462,462,GerDracor/richter-eumenides-duester.xml,Beifall klatschen alle Hände!,104,133,character_speech,2,5,,Eumenides,#eumenides,69.0,MALE,joy,T,,1819.0,positive,emotions of pleasure
463,463,GerDracor/richter-eumenides-duester.xml,Möchte selbst mit applaudiren!,148,178,character_speech,2,5,,Eumenides,#eumenides,69.0,MALE,joy,T,,1819.0,positive,emotions of pleasure
464,464,GerDracor/richter-eumenides-duester.xml,"(Er stellt sich in den Vorgrund und hält, zwischen beiden Leichen stehend, die
                Papierscheere empor, in jeder Faust einen Arm derselben.)",193,345,character_speech,2,5,,Eumenides,#eumenides,69.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
465,465,GerDracor/richter-eumenides-duester.xml,"Auf, in jene Regionen,
              Wo uns ew'ge Lust durchzuckt!",360,426,character_speech,2,5,,Eumenides,#eumenides,69.0,MALE,joy,T,,1819.0,positive,emotions of pleasure
466,466,GerDracor/richter-eumenides-duester.xml,"(Er durchstößt sich die Brust, und fällt mit Gepolter, so, daß man die Griffe
                der Scheere aus der Brust ragen sieht.",441,573,character_speech,2,5,,Eumenides,#eumenides,69.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
467,467,GerDracor/richter-eumenides-duester.xml,Sich noch einmal aufrichtend.),574,604,character_speech,2,5,,Eumenides,#eumenides,69.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
468,468,GerDracor/richter-eumenides-duester.xml,"Lobende Recensionen
              Werden hinten angedruckt!",619,678,character_speech,2,5,,Eumenides,#eumenides,69.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
469,469,GerDracor/richter-eumenides-duester.xml,(stirbt.),679,688,character_speech,2,5,,Eumenides,#eumenides,69.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
470,470,GerDracor/richter-eumenides-duester.xml,"
              Thor, betrogner!",0,31,character_speech,2,6,,Thorwald.,#thorwald,70.0,MALE,abhorrence,T,,1819.0,negative,emotions of rejection
471,471,GerDracor/richter-eumenides-duester.xml,"dessen Hand
              Ruchlos griff ins heil'ge Leben,
              
              Also wird es nicht gebannt,
              Dieses Herzens wildes Streben.",32,192,character_speech,2,6,,Thorwald.,#thorwald,70.0,MALE,love,T,,1819.0,positive,emotions of affection
472,472,GerDracor/richter-eumenides-duester.xml,"Denn ein Dolch ist nicht die Brücke
              In des Friedens lichtes Reich.",207,287,character_speech,2,6,,Thorwald.,#thorwald,70.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
473,473,GerDracor/richter-eumenides-duester.xml,"Nicht der freche Mörderstreich,
              Scheucht der Seele Qual zurücke.",302,380,character_speech,2,6,,Thorwald.,#thorwald,70.0,MALE,suffering,T,,1819.0,negative,emotions of suffering and empathy
474,474,GerDracor/richter-eumenides-duester.xml,Wähnst mit Schuld die Schuld zu büßen?,395,433,character_speech,2,6,,Thorwald.,#thorwald,70.0,MALE,suffering,T,,1819.0,negative,emotions of suffering and empathy
475,475,GerDracor/richter-eumenides-duester.xml,Reinzuwaschen Blut mit Blut?,448,476,character_speech,2,6,,Thorwald.,#thorwald,70.0,MALE,being moved,T,,1819.0,being moved,being moved
476,476,GerDracor/richter-eumenides-duester.xml,"Aus der ew'gen Nacht entsprießen
              Soll des Tages heil'ge Glut?",491,566,character_speech,2,6,,Thorwald.,#thorwald,70.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
477,477,GerDracor/richter-eumenides-duester.xml,"
              Nicht durch Qual und Blutesbäche
              Wird der Ewige versöhnt.",0,86,character_speech,2,6,,Thorwald.,#thorwald,70.0,MALE,love,T,,1819.0,positive,emotions of affection
478,478,GerDracor/richter-eumenides-duester.xml,"Aus der staubgebückten Schwäche
              Reiß dich, Sünder, die ihn höhnt!",101,180,character_speech,2,6,,Thorwald.,#thorwald,70.0,MALE,abhorrence,T,,1819.0,negative,emotions of rejection
479,479,GerDracor/richter-eumenides-duester.xml,"–
              (Mit Ruhe.)",181,208,character_speech,2,6,,Thorwald.,#thorwald,70.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
480,480,GerDracor/richter-eumenides-duester.xml,"Glücklich, wer ihn ausgerungen,
              Solchen seligschweren Streit,
              Glorreich sich emporgeschwungen
              Aus der Erde bangem Leid!",209,370,character_speech,2,6,,Thorwald.,#thorwald,70.0,MALE,joy,T,,1819.0,positive,emotions of pleasure
481,481,GerDracor/richter-eumenides-duester.xml,"Rasch enteilt die Flucht der Zeiten;
              Treulich laßt uns stehn und streiten.",385,473,character_speech,2,6,,Thorwald.,#thorwald,70.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
482,482,GerDracor/richter-eumenides-duester.xml,(ab.),474,479,character_speech,2,6,,Thorwald.,#thorwald,70.0,MALE,no_annotation,T,,1819.0,no_annotation,no_annotation
